"os_id","contribution_date","name","address","country_code","country_name","lat","lng","sector","contributor (list)","number_of_workers","parent_company","processing_type_facility_type_raw","facility_type","processing_type","product_type","is_closed"
"BD2019181TKQ86E","2021-09-09","Acs Textiles & Towel (Bangladesh)","Tetlabo Ward 3 Parabo Narayangonj Rupgonj 1460","BD","Bangladesh",23.7455726,90.5675838,"Apparel|Home Textiles|Textiles|Unspecified","A Brand / Retailer|A Multi-Stakeholder Initiative|International Accord Foundation (International Accord signatory Covered supplier list for Bangladesh May 2024)|Debenhams [Public List] (Debenhams Facility List December 2018)|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|ZDHC Foundation (ZDHC Registered Facilities 21 February 2020)|ZDHC Foundation (ZDHC Registered Facilities 21 February 2020)|Kid [Public List] (Kid Sept 2021 facility list)|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Brand / Retailer|A Brand / Retailer|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|Better Cotton (Better Cotton Initiative June 2020)|A Brand / Retailer|A Multi-Stakeholder Initiative|Better Cotton (Better Cotton Initiative June 2020)|Debenhams [Public List] (Debenhams Facility List December 2018)|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Brand / Retailer|A Brand / Retailer|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|Better Cotton (Better Cotton Initiative May 2021)|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|Kid [Public List] (Kid Sept 2021 facility list)|Kid [Public List] (Kid Sept 2021 facility list)|Kid [Public List] (Kid Sept 2021 facility list)|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|H&M Group (H&M June 2024 Facilities list)|Debenhams Group (Boohoo Group - Global Manufacturing Supply Chain - January 2022 )|Debenhams Group (Boohoo Group - Global Manufacturing Supply Chain - January 2022 )|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|H&M Group (H&M JULY 2024 Facilities list)|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Civil Society Organization|A Multi-Stakeholder Initiative|A Brand / Retailer|A Brand / Retailer|H&M Group (H&M Sept 2024 Facility list)|H&M Group (H&M Aug 2024 Facilities list)|A Civil Society Organization|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|International Accord Foundation (International Accord Factory List October 2022)|H&M Group (H&M Oct 2024 Facility list)|H&M Group (Fabric, Yarn & Tanneries HM February 2023)|H&M Group (Fabric, Yarn & Tanneries HM February 2023)|H&M Group (Manufacturing Factories HM 2023)|H&M Group (Manufacturing Factories HM 2023)|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|H&M Group (H&M Group Facilities list October2023)|H&M Group (H&M November Factory List)|H&M Group (H&M January 2024 Facilities list)|H&M Group (H&M Feb 2024 Facilities list)|H&M Group (H&M March 2024 Facilities list)|H&M Group (H&M April 2024 Facilities list)|International Accord Foundation (International Accord signatory Covered supplier list for Bangladesh May 2024)|H&M Group (H&M Nov 2024 Facility list)|H&M Group (H&M Dec 2024 Facility list)|Cotton Egypt Association [Public List] (Accredited Egyptian Cotton Manufacturers as of May 2025)","3001|1001-2000|605|501-1000|501-1000|501-1000|501-1000|501-1000|605|501-1000|605|501-1000|501-1000|501-1000|501-1000|501-1000|501-1000|501-1000","","Final Product Assembly|Weaving| Manufacturing unit|Manufacturing|Manufacturing |Component unit |Manufacturing unit|Component unit","Final Product Assembly","Final Product Assembly|Manufacturing|Manufacturing|Manufacturing|Manufacturing|Manufacturing|Manufacturing unit|Component unit|Manufacturing unit|Component unit|Manufacturing unit|Component unit|Component unit|Manufacturing unit|Manufacturing unit|Component unit|Component unit|Manufacturing unit|Component unit|Manufacturing unit|Component unit|Manufacturing unit|Weaving","Apparel|Apparel|Home textile|Cotton","False"
"BD20252347ZV9Z1","2025-08-10","ADILA TEXTILES","BOKSHU NAGAR, WAJEDIA ROAD, BAIZID, CHITTAGONG","BD","Bangladesh",22.4053441,91.83792919999999,"Apparel","Bangladesh Knitwear Manufacturers and Exporters Association (BKMEA) (BKMEA Member Factories Operational August 2025)","","","","","","","False"
"BD202019121XC12","2020-07-09","ADNAN TEXTILE LTD","GULSHAN-1,ROAD#23/B,HOUSE#06 DHAKA-1212, DHAKA","BD","Bangladesh",23.7812272,90.4136509,"Apparel","Better Cotton (Better Cotton Initiative June 2020)|Better Cotton (Better Cotton Initiative May 2021)","","","","","","","False"
"BD2024281ACDPH3","2024-10-03","ADNAN TEXTILE LTD. (SIZING UNIT)","Fatullah, Narayanganj, Dhaka","BD","Bangladesh",23.6422928,90.4816582,"Manufacturing","Open Supply Hub Research Team [Public Data] (October 3 2024 - LIMA 6)","51-100","","","","","","False"
"BD2022298QWCA7F","2022-10-25","ADOR TEXTILE","Bhagiratpur, Nowapara, Madhabdi, Narsingdi","BD","Bangladesh",23.8481008,90.6701892,"Government Registry","Bangladesh Industrial Import Registration Certificate (IRC) [Public List] (Bangladesh Industrial IRC Facility List August 2022)","","","","","","Textile","False"
"BD202507391ZHF2","2025-03-14","Advance Composite Textile Ltd.","183, Sat Mosjid Road, Dhanmondi, Dhaka, Bangladesh","BD","Bangladesh",23.7475426,90.37084820000001,"Apparel|Textiles","Bangladesh Export Promotion Bureau [Public List]","","","","","","","False"
"BD2020021XEBP1T","2020-01-21","Advanced Composite Textile Limited","Kashor, Master Bari, Bhaluka, Mymenshingh.  ","BD","Bangladesh",24.2971187,90.36703609999999,"Apparel|Government Registry|Textiles|Unspecified","A Civil Society Organization|A Multi-Stakeholder Initiative|A Civil Society Organization|A Civil Society Organization|Partnership for Sustainable Textiles (PST) (PST Aug 2025 - 0-9, A-G)|A Civil Society Organization|A Multi-Stakeholder Initiative|Bangladesh Knitwear Manufacturers and Exporters Association (BKMEA) (BKMEA Member Factories Operational August 2025)|International Accord Foundation (International Accord signatory Covered supplier list for Bangladesh May 2024)|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Brand / Retailer|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Brand / Retailer|Worldly|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|An Academic / Researcher / Journalist / Student|An Academic / Researcher / Journalist / Student|Mapped in Bangladesh (MiB) - BRAC University (Mapped in Bangladesh: Export Oriented RMG factory List, Bangladesh May 2022)|OEKO-TEX ® (STeP by OEKO-TEX® certified facilities per 20 April 2022)|An Auditor / Certification Scheme / Service Provider|An Auditor / Certification Scheme / Service Provider|An Auditor / Certification Scheme / Service Provider|An Auditor / Certification Scheme / Service Provider|An Auditor / Certification Scheme / Service Provider|A Civil Society Organization|A Civil Society Organization|An Auditor / Certification Scheme / Service Provider|An Auditor / Certification Scheme / Service Provider|An Auditor / Certification Scheme / Service Provider|An Auditor / Certification Scheme / Service Provider|An Auditor / Certification Scheme / Service Provider|An Auditor / Certification Scheme / Service Provider|An Auditor / Certification Scheme / Service Provider|An Auditor / Certification Scheme / Service Provider|An Auditor / Certification Scheme / Service Provider|An Auditor / Certification Scheme / Service Provider|International Accord Foundation (International Accord Factory List October 2022)|An Auditor / Certification Scheme / Service Provider|An Auditor / Certification Scheme / Service Provider|An Auditor / Certification Scheme / Service Provider|An Auditor / Certification Scheme / Service Provider|An Auditor / Certification Scheme / Service Provider|An Auditor / Certification Scheme / Service Provider|An Auditor / Certification Scheme / Service Provider|An Auditor / Certification Scheme / Service Provider|An Auditor / Certification Scheme / Service Provider|An Auditor / Certification Scheme / Service Provider|An Auditor / Certification Scheme / Service Provider|An Auditor / Certification Scheme / Service Provider|An Auditor / Certification Scheme / Service Provider|An Auditor / Certification Scheme / Service Provider|An Auditor / Certification Scheme / Service Provider|An Auditor / Certification Scheme / Service Provider|An Auditor / Certification Scheme / Service Provider|An Auditor / Certification Scheme / Service Provider|An Auditor / Certification Scheme / Service Provider|An Auditor / Certification Scheme / Service Provider|An Auditor / Certification Scheme / Service Provider|An Auditor / Certification Scheme / Service Provider|An Auditor / Certification Scheme / Service Provider|An Auditor / Certification Scheme / Service Provider|An Auditor / Certification Scheme / Service Provider|An Auditor / Certification Scheme / Service Provider|An Auditor / Certification Scheme / Service Provider|An Auditor / Certification Scheme / Service Provider|An Auditor / Certification Scheme / Service Provider|An Auditor / Certification Scheme / Service Provider|Bangladesh Industrial Import Registration Certificate (IRC) [Public List] (Bangladesh Industrial IRC Facility List August 2022)|An Auditor / Certification Scheme / Service Provider|Mapped in Bangladesh (MiB) - BRAC University|A Multi-Stakeholder Initiative|International Accord Foundation (International Accord signatory Covered supplier list for Bangladesh May 2024)|Bangladesh Export Promotion Bureau [Public List]|Mapped in Bangladesh (MiB) - BRAC University (Mapped in Bangladesh Export Oriented RMG factory List, Bangladesh June 2025)","2000|2000|2000|2500","","Screen Printing|Finishing and Packing|Sewing|Embroidery|Sewing, Knitting, Dyeing|Dyeing|Factory|Final Product Assembly|Knitting|Cutting|Printing","Printing, Product Dyeing and Laundering|Final Product Assembly|Textile or Material Production|Final Product Assembly|Final Product Assembly|Warehousing / Distribution|Textile or Material Production|Textile or Material Production|Printing, Product Dyeing and Laundering|Final Product Assembly","Dyeing|Sewing|Knitting|Printing|Screen Printing|Final Product Assembly|Sewing|Packing|Embroidery|Knitting|Dyeing|Cutting","Textile|RMG|Ready Made Garment| | Others|Woven|Knit|T-Shirt| Polo Shirt|Trousers|Dresses including Uniforms|Ladies Tops|Swimsuits|Jackets|Leggings|Children/ Infants Wears|Under Garments|Pajama Sets|Swim Trunks|Fleece Shirts|Ladies Shirts/ Blouses & Fashion Wears|Sportswear|T-Shirts|Tank Tops|Polo Shirts|Jogging Suits","False"
"BD20241746HVTFN","2024-06-20","Afaz Textile & Composite Mills Ltd.","Fulbaria, Palash, Narsingdi.","BD","Bangladesh",23.9855494,90.66185519999999,"Textiles","Bangladesh Textile Mills association (BTMA) [Public List] (Bangladesh Textile Mills association (BTMA) - Associate Fabric Manufacturing Weaving Mill Production Locations List 2022-23)","","","Fabric Mill, Weaving","","Fabric Mill|Weaving","","False"
"BD20222986SAMKF","2022-10-25","AFTAB GLOBAL TEXTILES LTD.","AFTAB INDUSTRIAL PARK, VANNARA, MOUCHAK, KALIAKOIR, GAZIPUR - 1751","BD","Bangladesh",24.0385207,90.2996886,"Government Registry","Bangladesh Industrial Import Registration Certificate (IRC) [Public List] (Bangladesh Industrial IRC Facility List August 2022)","","","","","","Textile","False"
"BD2024174G6CDNY","2024-06-20","Aftabunnesa Textiles Ltd.","Moghal Nagar, Wazhkuruni Road, Matuail, Demra","BD","Bangladesh",23.7060692,90.46203129999999,"Textiles","Bangladesh Textile Mills association (BTMA) [Public List] (Bangladesh Textile Mills Association (BTMA) Fabric Weaving Mill (General Member list) - 2022-23 Production Locations List)|Bangladesh Textile Mills association (BTMA) [Public List] (Bangladesh Textile Mills Association (BTMA) Fabric Weaving Mill (General Member list) - 2022-23 Production Locations List)|Bangladesh Export Promotion Bureau [Public List]|Bangladesh Export Promotion Bureau [Public List]","","","Fabric Mill, Weaving","","Fabric Mill|Weaving|Fabric Mill|Weaving","Knit|Knit","False"
"BD2025073SA62VZ","2025-03-14","Aftabunnesa Textiles Ltd.","Prime Tower (6th Floor), 180-181, Sohid Syed Nazrul Islam Soroni, Dhaka, Bangladesh","BD","Bangladesh",23.7182929,90.40885999999999,"Textiles","Bangladesh Export Promotion Bureau [Public List]","","","","","","","False"
"BD2019248Q5C0AJ","2019-09-05","AGS Textiles Ltd.","Bamoil Bazar, Sarulia, Dhaka - 1361","BD","Bangladesh",23.7168785,90.4846718,"Apparel","Bangladesh Knitwear Manufacturers and Exporters Association (BKMEA) (BKMEA Member Factories Operational August 2025)|Mapped in Bangladesh (MiB) - BRAC University (Mapped in Bangladesh: Export-oriented RMG Factory List Sep 2019)|Mapped in Bangladesh (MiB) - BRAC University|Mapped in Bangladesh (MiB) - BRAC University|An Academic / Researcher / Journalist / Student|An Academic / Researcher / Journalist / Student|Mapped in Bangladesh (MiB) - BRAC University (Mapped in Bangladesh: Export Oriented RMG factory List, Bangladesh May 2022)","220","","","","","","False"
"BD20241865MH9AT","2024-07-02","A. G. Textile Mills Ltd.","Gorai, Mirzapur, Tangail.","BD","Bangladesh",24.099259,90.16120289999999,"Textiles","Bangladesh Textile Mills association (BTMA) [Public List] (Bangladesh Textile Mills Association (BTMA) Fabric Weaving Mill (General Member list) - 2022-23 Production Locations List)","","","Fabric Mill, Weaving","","Fabric Mill|Weaving","","False"
"BD2024174CK9RD7","2024-06-20","A H B Textiles Limited","Brahmanpara, Narshingdi.","BD","Bangladesh",23.7862457,90.7004385,"Textiles","Bangladesh Textile Mills association (BTMA) [Public List] (Bangladesh Textile Mills association (BTMA) - Associate Fabric Manufacturing Weaving Mill Production Locations List 2022-23)","","","Fabric Mill, Weaving","","Fabric Mill|Weaving","","False"
"BD2024174KE9W99","2024-06-20","Ahona Textile Mills.","Algi Road, Monohorpur, Madhabdi, Norsingdi.","BD","Bangladesh",23.8455726,90.6715232,"Textiles","Bangladesh Textile Mills association (BTMA) [Public List] (Bangladesh Textile Mills association (BTMA) - Associate Fabric Manufacturing Weaving Mill Production Locations List 2022-23)","","","Fabric Mill, Weaving","","Fabric Mill|Weaving","","False"
"BD2021333W2KKWM","2021-11-29","Ahsiar Textile Ltd.","(Ground Floor), Shovapur, Rajfulbaria, Savar, Dhaka-1347","BD","Bangladesh",23.8094401,90.25437889999999,"Apparel","Mapped in Bangladesh (MiB) - BRAC University|An Academic / Researcher / Journalist / Student|An Academic / Researcher / Journalist / Student|Mapped in Bangladesh (MiB) - BRAC University (Mapped in Bangladesh: Export Oriented RMG factory List, Bangladesh May 2022)|Mapped in Bangladesh (MiB) - BRAC University (Mapped in Bangladesh Export Oriented RMG factory List, Bangladesh June 2025)","164","","Sewing|Cutting","Final Product Assembly|Final Product Assembly","Sewing|Cutting","Nightwear|Trousers|Knitted Garments|Ladies Tops|Leggings|Maternity Wear|Children/ Infants Wears|Pajama Sets|Rompers|Fleece Shirts|T-Shirts|Tank Tops|Polo Shirts","False"
"BD2022298NE5C8V","2022-10-25","A.H. TEXTILE","Birampur, Niribili 5/1,  Madhabdi, Narsingdi","BD","Bangladesh",23.8517659,90.6698692,"Government Registry","Bangladesh Industrial Import Registration Certificate (IRC) [Public List] (Bangladesh Industrial IRC Facility List August 2022)","","","","","","Textile","False"
"BD20252349YN0RC","2025-08-10","A. H TEXTILE MILLS LIMITED","C-142, BSCIC I/A, TONGI, GAZIPUR","BD","Bangladesh",23.8928332,90.4131067,"Apparel","Bangladesh Knitwear Manufacturers and Exporters Association (BKMEA) (BKMEA Member Factories Operational August 2025)","","","","","","","False"
"BD2025234GX0DM6","2025-08-10","AJWA TEXTILES LTD.","E-117/2, SO ROAD, ADAMJEE I/A, SHUMILPARA, SHIDDHIRGANJ, NARAYANGANJ.","BD","Bangladesh",23.6662137,90.5207358,"Apparel","Bangladesh Knitwear Manufacturers and Exporters Association (BKMEA) (BKMEA Member Factories Operational August 2025)","70","","","","","","False"
"BD20241766YQM1C","2024-06-21","Akand Textile Mills Ltd.","S.A- 211 Tapir Bari, Mulaid, Sreepur, Gazipur.","BD","Bangladesh",24.2355282,90.41016189999999,"Textiles","Bangladesh Textile Mills association (BTMA) [Public List] (Bangladesh Textile Mills Association (BTMA) Yarn Manufacturing Spinning Mills Member list 2022-23 Production Locations List)|Bangladesh Textile Mills association (BTMA) [Public List] (Bangladesh Textile Mills Association (BTMA) - Yarn Manufacturing Spinning Mills Member list 2022-23 Production Locations List)","","","Yarn spinning","","Yarn spinning|Yarn spinning","","False"
"BD2024174P25TCX","2024-06-20","Akash Textile","Mortuzabad, Bhulta, Rupganj, Narayangonj","BD","Bangladesh",23.7838302,90.5630177,"Textiles","Bangladesh Textile Mills association (BTMA) [Public List] (Bangladesh Textile Mills association (BTMA) - Associate Fabric Manufacturing Weaving Mill Production Locations List 2022-23)","","","Fabric Mill, Weaving","","Fabric Mill|Weaving","","False"
"BD2022298ZRTBHC","2022-10-25","Akbar Textile Mills Ltd.","C S and S A No. 250, 247, 251, 239 , Jamirdia, Bhaluka, Mymensingh.","BD","Bangladesh",24.2920231,90.3983829,"Government Registry|Textiles","Bangladesh Industrial Import Registration Certificate (IRC) [Public List] (Bangladesh Industrial IRC Facility List August 2022)|Bangladesh Textile Mills association (BTMA) [Public List] (Bangladesh Textile Mills Association (BTMA) - Yarn Manufacturing Spinning Mills Member list 2022-23 Production Locations List)","","","Yarn spinning","","Yarn spinning","Textile","False"
"BD20242903BD1ZM","2024-10-13","Akhi Textile","Pabna Sadar, Pabna, Rajshahi","BD","Bangladesh",24.0076123,89.2383285,"Textiles","Open Supply Hub Research Team [Public Data] (October 13 2024 - LIMA 10)","5-30","","","","","Loom|Weaving","False"
"BD20241745BWC1K","2024-06-20","Akhond Textiles Ltd.","Asmandir Char, Panchdona, Narsingdhi.","BD","Bangladesh",23.888078,90.6676695,"Textiles","Bangladesh Textile Mills association (BTMA) [Public List] (Bangladesh Textile Mills association (BTMA) - Associate Fabric Manufacturing Weaving Mill Production Locations List 2022-23)","","","Fabric Mill, Weaving","","Fabric Mill|Weaving","","False"
"BD2020191AEY3V9","2020-07-09","Akij Textile Mills Ltd.","73 Dilkusha C/A, Akij Chamber, Dhaka","BD","Bangladesh",23.7261621,90.41856539999999,"Apparel|Unspecified","Better Cotton (Better Cotton Initiative June 2020)|Better Cotton (Better Cotton Initiative May 2021)|A Brand / Retailer|A Brand / Retailer|H&M Group (Fabric, Yarn & Tanneries HM February 2023)|A Multi-Stakeholder Initiative","","","","","","","False"
"BD2020053ZHPJBN","2020-02-22","Akij Textile Mills Ltd.","Akij House, 198 Bir Uttam Mir Shawkot Sarak, Dhaka Dhaka 1208","BD","Bangladesh",23.7694919,90.4103954,"Apparel|Unspecified","ZDHC Foundation (ZDHC Registered Facilities 21 February 2020)|A Brand / Retailer|Arcadia Group (Arcadia Group Facility List December 2020)|Cotton made in Africa [Public List] (Cotton Made in Africa Facility Spinning Mills Fabric Producers List )|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Brand / Retailer|A Brand / Retailer|ZDHC Foundation (ZDHC Facility Additional Fields March 2022)|ZDHC Foundation (ZDHC Facility Additional Fields March 2022)|A Brand / Retailer|A Brand / Retailer|MANGO  (Mango Factory List 2024)|MANGO  (MANGO Active Factory List December 2022)|Wikirate International e.V. (2020 Apparel Suppliers on Wikirate part 1)|A Brand / Retailer|A Brand / Retailer|MANGO  (Mango Factory List 2024)","6001-6500|6001-6500","Akij Group|Akij Group","","","","","False"
"BD2019259MPR9YB","2024-03-12","Akij Textile Mills Ltd.","Golora, Charkhanda, Manikgonj, Bangladesh, 1800","BD","Bangladesh",23.8346765,90.0186555,"Apparel|Apparel Accessories|Government Registry|Paper Products|Textiles|Unspecified","Akij Textile Mills Ltd. (Claimed)|A Civil Society Organization|A Multi-Stakeholder Initiative|A Civil Society Organization|A Civil Society Organization|Partnership for Sustainable Textiles (PST) (PST Aug 2025 - 0-9, A-G)|A Civil Society Organization|A Multi-Stakeholder Initiative|C&A (C&A Europe Facility List Sep 2025)|C&A (C&A Europe Facility List Sep 2025)|OVS Spa (OVS SPA SUPPLIERS LIST - TIER 3 FY2023)|H&M Group (H&M April 2024 Facilities list)|H&M Group (H&M June 2024 Facilities list)|Inditex [Public List] (Inditex August 2018 Facility List)|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Multi-Stakeholder Initiative|A Brand / Retailer|A Multi-Stakeholder Initiative|A Brand / Retailer|A Brand / Retailer|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|Bangladesh Textile Mills association (BTMA) [Public List] (Bangladesh Textile Mills Association (BTMA) Yarn Manufacturing Spinning Mills Member list 2022-23 Production Locations List)|Tesco Stores Ltd (Tesco F&F Facility List June 2024)|A Brand / Retailer|A Brand / Retailer|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|Bangladesh Textile Mills association (BTMA) [Public List] (Bangladesh Textile Mills Association (BTMA) - Yarn Manufacturing Spinning Mills Member list 2022-23 Production Locations List)|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Brand / Retailer|Tom Tailor GmbH (Tom Tailor Facility List January 2021)|Tom Tailor GmbH (Tom Tailor Facility List January 2021)|JOG Group (Garcia, CHASIN', Jeans Centre) (Garcia Support Office July 2024)|A Brand / Retailer|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Brand / Retailer|A Brand / Retailer|H&M Group (H&M JULY 2024 Facilities list)|Tom Tailor GmbH (Tom Tailor Facility List September 2021 Tier 2)|A Brand / Retailer|A Brand / Retailer|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Brand / Retailer|An Auditor / Certification Scheme / Service Provider|An Auditor / Certification Scheme / Service Provider|An Auditor / Certification Scheme / Service Provider|An Auditor / Certification Scheme / Service Provider|An Auditor / Certification Scheme / Service Provider|An Auditor / Certification Scheme / Service Provider|Tesco Stores Ltd (Tesco F&F Facility List May 2022)|Cotton On Group [Public List] (Cotton On Group February 2019 Supplier List)|H&M Group (H&M Aug 2024 Facilities list)|A Civil Society Organization|A Civil Society Organization|A Brand / Retailer|Fast Retailing (Fast Retailing Core Fabric mill Auxiliary Material factory list September 2024)|A Brand / Retailer|A Brand / Retailer|Bangladesh Industrial Import Registration Certificate (IRC) [Public List] (Bangladesh Industrial IRC Facility List August 2022)|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|Esprit (Esprit Facility List March 2023)|Tom Tailor GmbH (Tom Tailor Tier 2 Facility List Mar 2023)|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|Tchibo (Tchibo Textile Manufacturers and WPUs July 2023)|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|Tesco Stores Ltd (F&F Facility List Oct 2023)|New Look Retailers (New Look Facility List Beyond Tier 1 Nov 2024)|H&M Group (H&M Group Facilities list October2023)|A Brand / Retailer|Worldly|Worldly|Hanna Andersson LLC (SS24 Supply Chain Map UPDATED)|H&M Group (H&M November Factory List)|Tchibo (Tchibo Textile Manufacturers and WPUs January 2024)|Wikirate International e.V. (2018 Apparel Suppliers on Wikirate part 3)|H&M Group (H&M January 2024 Facilities list)|H&M Group (H&M Feb 2024 Facilities list)|Akij Textile Mills Ltd. (Akij Textile Mills Ltd.)|H&M Group (H&M March 2024 Facilities list)|Fast Retailing (Fast Retailing March 2024 Core Fabric Mill and Auxiliary Material Facility List)|A Brand / Retailer|Tesco Stores Ltd (Tesco F&F Clothing and Home Textile 2024HY list)|JOG Group (Garcia, CHASIN', Jeans Centre) (JOG Group (Garcia, CHASIN', Jeans Centre) List Feb 2025)|G-STAR RAW (G-Star Manufacturing List December 2024)|C&A (C&A Europe Facility List April 2025)|Apparel Impact Institute (Apparel Impact Institute Facility List Impact Programs and CSP Solutions April 2024)|A Civil Society Organization|SLCP (Social & Labor Convergence Program List 2025)|Target Australia (Target Australia Facility List Apr 2025)|Kmart Australia (Kmart Australia Facility List May 2025)|Fast Retailing (Fast Retailing Core Fabric Mill and Auxiliary Material Factory List March 2025)","12","","","","","","False"
